Painting Name,Origin,Image Address,Artistic Location,Creation Date,Dominant Color,Saturation,Brightness,Yellowness,Color Diversity
Plaster Statuette of a Horse,"Paris: Spring, 1886",http://www.vggallery.com/painting/f_0216c.jpg,Paris,1886,R,62.5081852495865,91.937862383598,132.6447232101204,119.11612510600642
Plaster Statuette of a Kneeling Man,"Paris: Spring, 1886",http://www.vggallery.com/painting/f_0216f.jpg,Paris,1886,B,92.25185315613851,65.564947060929,126.71937096606588,130.2459638538332
Plaster Statuette of a Male Torso,"Paris: Spring, 1886",http://www.vggallery.com/painting/f_0216e.jpg,Paris,1886,R,72.07558553494472,146.15193179688964,124.98416338767097,106.80616247468937
"Plough and the Harrow (after Millet), The","Saint-Remy: January, 1890",http://www.vggallery.com/painting/f_0632.jpg,Saint-Remy,1890,B,82.45047450831967,145.52223951105316,148.71521440486703,128.8521780556079
Ploughed Field,"Arles: September, 1888",http://www.vggallery.com/painting/f_0574.jpg,Arles,1888,G,110.27295345653661,193.23718685831622,156.8426351813826,118.20631080530217
"Poet's Garden, The","Arles: September, 1888",http://www.vggallery.com/painting/f_0468.jpg,Arles,1888,R,124.56500699940774,112.77627133473321,155.63458380444732,141.02914645920782
Pollard Willows,"Arles: April, 1889",http://www.vggallery.com/painting/f_0520.jpg,Arles,1889,B,102.69758434547909,139.63045546558703,146.3486201079622,111.3014646418729
"Pont du Carrousel and the Louvre, The","Paris: June, 1886",http://www.vggallery.com/painting/f_0221.jpg,Paris,1886,R,80.61040801862914,210.5347615672775,149.78695150349296,142.26491544679408
Poppies and Butterflies,"Saint-Remy: April-May, 1890",http://www.vggallery.com/painting/f_0748.jpg,Saint-Remy,1890,G,116.39032916768765,116.48079719023116,151.3236706689537,112.38449508588339
"Pork-Butcher's Shop Seen from a Window, A","Arles: February, 1888",http://www.vggallery.com/painting/f_0389.jpg,Arles,1888,B,139.33670587187027,157.37566604294753,159.36941103091866,123.94721668340499
Potato Digging (Five Figures),"The Hague: August, 1883",http://www.vggallery.com/painting/f_0009.jpg,The Hague,1883,G,14.035238803298776,116.63394049536711,129.1851362328418,127.6529224725063
"Potato Eaters, The","Nuenen: April, 1885",http://www.vggallery.com/painting/f_0082.jpg,Nuenen,1885,B,107.93278400157233,33.25214229559749,135.80025550314465,91.47783957884918
"Potato Eaters, The","Nuenen: April, 1885",http://www.vggallery.com/painting/f_0078.jpg,Nuenen,1885,R,60.255692208397576,66.51658658730443,133.71761865490575,123.23855772942984
Potato Planting,"Nuenen: September, 1884",http://www.vggallery.com/painting/f_0172.jpg,Nuenen,1884,R,82.56699980326579,163.47563250049183,146.6957426716506,164.20364330672794
Prisoners Exercising (after Doré),"Saint-Remy: 10-11 February, 1890",http://www.vggallery.com/painting/f_0669.jpg,Saint-Remy,1890,B,28.634389402948315,149.5656481253445,128.55298525841746,110.56125527289447
Public Garden with Couple and Blue Fir Tree: The Poet's Garden III,"Arles: October, 1888",http://www.vggallery.com/painting/f_0479.jpg,Arles,1888,R,78.79329284504834,159.20760624676396,148.29488812079316,131.40963480457918
"Public Park at Arles, The","Arles: October, 1888",http://www.vggallery.com/painting/f_0472.jpg,Arles,1888,G,101.73779147876982,129.0907945302492,144.81516158260345,139.07383635207032
Quay with Men Unloading Sand Barges,"Arles: August, 1888",http://www.vggallery.com/painting/f_0449.jpg,Arles,1888,R,103.09031572556162,167.16391045920813,149.0386308439587,140.90794050662123
"Railway Bridge over Avenue Montmajour, Arles, The","Arles: October, 1888",http://www.vggallery.com/painting/f_0480.jpg,Arles,1888,G,84.2025976516647,178.3811795904466,153.29286406306315,129.07601854213166
Railway Carriages,"Arles: August, 1888",http://www.vggallery.com/painting/f_0446.jpg,Arles,1888,G,140.5143531135531,150.75854945054945,157.83572161172162,118.6527964640168
"Raising of Lazarus (after Rembrandt), The","Saint-Remy: May, 1890",http://www.vggallery.com/painting/f_0677.jpg,Saint-Remy,1890,R,132.75273163528976,176.7243232435093,167.94387535375907,133.69579067055693
Reaper with Sickle (after Millet),"Saint-Remy: September, 1889",http://www.vggallery.com/painting/f_0687.jpg,Saint-Remy,1889,R,132.39212297977258,140.26846967106445,157.87844958688768,118.8305920206781
"Reaper (after Millet), The","Saint-Remy: September, 1889",http://www.vggallery.com/painting/f_0688.jpg,Saint-Remy,1889,G,142.61343350527025,175.64862973760933,151.38695223144202,115.41785305007231
Red Chestnuts in the Public Park at Arles,"Arles: April, 1889",http://www.vggallery.com/painting/f_0517.jpg,Arles,1889,B,85.62102369483773,113.21658638641561,139.34759889067288,144.21252127604504
"Red Vineyard, The","Arles: November, 1888",http://www.vggallery.com/painting/f_0495.jpg,Arles,1888,R,141.790870774168,135.8423830615026,154.3677710247505,147.77510837950237
Restaurant de la Sirène at Asnières,"Paris: Summer, 1887",http://www.vggallery.com/painting/f_0313.jpg,Paris,1887,R,76.75253689902938,168.55539065631189,147.56697587695095,125.61448379018873
"Restaurant de la Sirène at Asnières, The","Paris: Spring, 1887",http://www.vggallery.com/painting/f_0312.jpg,Paris,1887,B,63.495288807348366,191.176871719479,145.18092377041214,137.30735807025124
"Rispal Restaurant at Asnières, The","Paris: Summer, 1887",http://www.vggallery.com/painting/f_0355.jpg,Paris,1887,B,64.2361241109164,203.2711473044016,140.48380991650345,138.21455737382348
"Road at Saint-Remy with Female Figure, A","Saint-Remy: December, 1889",http://www.vggallery.com/painting/f_0728.jpg,Saint-Remy,1889,R,80.4639980951692,136.32028283120547,142.36003411817185,124.42396992175969
"Road Menders, The","Saint-Remy: November, 1889",http://www.vggallery.com/painting/f_0657.jpg,Saint-Remy,1889,G,112.91763864042933,178.60584973166368,158.0172122838402,132.65699698239646
"Road Menders, The","Saint-Remy: November, 1889",http://www.vggallery.com/painting/f_0658.jpg,Saint-Remy,1889,B,79.1238358974359,189.01296117216117,152.64624175824176,132.3378843594468
Road with Cypress and Star,"Saint-Remy: 12-15 May, 1890",http://www.vggallery.com/painting/f_0683.jpg,Saint-Remy,1890,B,95.19539212598426,145.30537637795277,138.16072125984252,121.78871184274647
Roadway with Underpass (The Viaduct),"Paris: Spring, 1887",http://www.vggallery.com/painting/f_0239.jpg,Paris,1887,G,153.158182974231,170.2082273621575,169.5820096933634,128.8607071974691
Rocks with Oak Tree,"Arles: early July, 1888",http://www.vggallery.com/painting/f_0466.jpg,Arles,1888,B,81.17849237905898,153.23918157720345,146.52073558648112,132.76964575145578
Rosebush in Blossom,"Arles: April, 1889",http://www.vggallery.com/painting/f_0580.jpg,Arles,1889,R,83.63532250082481,138.75224760805014,149.50911827779612,129.6708527160935
Roses and Beetle,"Saint-Remy: April-May, 1890",http://www.vggallery.com/painting/f_0749.jpg,Saint-Remy,1890,R,79.43165435614488,113.95643537293888,141.4728098501125,103.86915022264164
"Schoolboy (Camille Roulin), The","Arles, early December, 1888",http://www.vggallery.com/painting/f_0665.jpg,Arles,1888,B,123.23157745462046,129.6511383560231,143.42516566109737,101.00140798459219
Seascape at Saintes-Maries,"Arles: early June, 1888",http://www.vggallery.com/painting/f_0415.jpg,Arles,1888,R,90.89880455935501,154.4748220135137,127.81600307019134,90.95822139201574
Seascape at Saintes-Maries,"Arles: June, 1888",http://www.vggallery.com/painting/f_0417.jpg,Arles,1888,G,70.79398683508272,170.32099551493928,140.0645979831272,117.10906480987475
"Seated Zouave, The","Arles: June, 1888",http://www.vggallery.com/painting/f_0424.jpg,Arles,1888,B,99.87743310442814,120.51349751361592,144.14609519299077,134.9005430611897
"Seine Bridge at Asnieres, The","Paris: Summer, 1887",http://www.vggallery.com/painting/f_0240.jpg,Paris,1887,G,66.5438716848076,179.7326460217691,129.26449103173385,113.50276329624812
"Seine with a Rowing Boat, The","Paris: Spring, 1887",http://www.vggallery.com/painting/f_0298.jpg,Paris,1887,G,62.820888167962295,112.27738874946441,134.68132460059988,120.24451318076814
"Seine with the Pont de Clichy, The","Paris: Summer, 1887",http://www.vggallery.com/painting/f_0303.jpg,Paris,1887,B,50.561326515308416,215.6509130773241,145.02034337706488,104.87792266331857
"Seine with the Pont de la Grande Jette, The","Paris: Summer, 1887",http://www.vggallery.com/painting/f_0304.jpg,Paris,1887,G,46.06297649494581,146.8597643405188,133.08290707587383,127.38142741086234
"Sheaf-Binder, The (after Millet)","Saint-Remy: September, 1889",http://www.vggallery.com/painting/f_0693.jpg,Saint-Remy,1889,B,142.73928937023373,126.1635593271671,157.7816533711302,97.29298379042413
Sheaves of Wheat,"Auvers-sur-Oise: July, 1890",http://www.vggallery.com/painting/f_0771.jpg,Auvers-sur-Oise,1890,G,127.44415544675643,227.72337243943556,165.3931693263435,131.43856589994692
Sheaves of Wheat in a Field,"Nuenen: August, 1885",http://www.vggallery.com/painting/f_0193.jpg,Nuenen,1885,G,111.49958025814124,200.28710634626373,155.40517331840917,175.372679160216
"Sheep-Shearers, The (after Millet)","Saint-Remy: September, 1889",http://www.vggallery.com/painting/f_0634.jpg,Saint-Remy,1889,G,124.14520946102488,159.03789886054886,160.24759577918658,136.4534597894747
Shepherd with a Flock of Sheep,"Nuenen: September, 1884",http://www.vggallery.com/painting/f_0042.jpg,Nuenen,1884,R,66.24624294856072,53.137321902383555,131.73017793038863,89.67264824028884
"Shepherdess, The (after Millet)","Saint-Remy: November, 1889",http://www.vggallery.com/painting/f_0699.jpg,Saint-Remy,1889,G,100.53083226083226,154.97649935649935,145.31533247533247,142.8275617151993
Skull,"Paris: Winter, 1887/88",http://www.vggallery.com/painting/f_0297.jpg,Paris,1888,G,177.40748340548342,144.2308686868687,164.53591053391054,146.38646334021524
Skull,"Paris: Winter, 1887/88",http://www.vggallery.com/painting/f_0297a.jpg,Paris,1888,B,130.79033758639022,143.65944918290455,155.21798361186234,143.87557868249317
Skull with Burning Cigarette,"Antwerp: Winter, 1885/86",http://www.vggallery.com/painting/f_0212.jpg,Antwerp,1886,B,102.83790318302387,60.88638063660478,139.37115782493368,136.8799408168314
Sloping Path in Montmartre,"Paris: Spring, 1886",http://www.vggallery.com/painting/f_0232.jpg,Paris,1886,G,103.05060719488375,138.50572899314741,155.04167728196182,122.20382053751946
"Smoker, The","Arles: December, 1888",http://www.vggallery.com/painting/f_0534.jpg,Arles,1888,G,122.31213120240984,149.2893682537026,152.4005589490419,120.39546767902901
Snowy Landscape with Arles in the Background,"Arles: February, 1888",http://www.vggallery.com/painting/f_0391.jpg,Arles,1888,R,57.96192415484323,195.08414971348498,145.08239496534293,122.162402397977
"Sower, The (after Millet)","Saint-Remy: late October, 1889",http://www.vggallery.com/painting/f_0690.jpg,Saint-Remy,1889,G,103.46346633515823,141.88315921171116,153.6252201423255,133.47421837730897
"Sower, The (after Millet)","Saint-Remy: October-November, 1889",http://www.vggallery.com/painting/f_0689.jpg,Saint-Remy,1889,G,101.20899518589992,116.23960269636889,149.8943557705663,119.25635526874933
"Sower (study), The","The Hague: August, 1883",http://www.vggallery.com/painting/f_0011.jpg,The Hague,1883,B,57.556349732398125,152.68652493495443,138.5869681350969,118.9685822943859
"Sower, The","Arles: June, 1888",http://www.vggallery.com/painting/f_0422.jpg,Arles,1888,B,84.20187562354506,140.74143664782176,148.25387096774193,118.77506718485408
"Sower, The","Arles: November, 1888",http://www.vggallery.com/painting/f_0451.jpg,Arles,1888,B,77.2487781596029,127.86581471935854,140.8983772432226,120.80476485611449
"Sower, The","Arles: November, 1888",http://www.vggallery.com/painting/f_0450.jpg,Arles,1888,R,122.57297268907563,147.8689635854342,162.64555672268907,132.69266938616047
"Sower, The","Arles: October, 1888",http://www.vggallery.com/painting/f_0494.jpg,Arles,1888,R,161.91732602015014,180.82346053604076,171.63651145602364,127.74231459929575
"Sower: Outskirts of Arles in the Background, The","Arles: September, 1888",http://www.vggallery.com/painting/f_0575a.jpg,Arles,1888,G,90.21945315821719,115.9183721296163,145.63066251083873,111.15087699553298
Spectators in the Arena at Arles,"Arles: December, 1888",http://www.vggallery.com/painting/f_0548.jpg,Arles,1888,B,125.03591866737948,122.2257909700622,150.90659020217728,128.7986162085565
"Spinner, The","Saint-Remy: September, 1889",http://www.vggallery.com/painting/f_0696.jpg,Saint-Remy,1889,B,55.051176327916565,159.93592697624956,136.67722345566148,107.85510199650464
Starry Night,"Saint-Remy: June, 1889",http://www.vggallery.com/painting/f_0612.jpg,Saint-Remy,1889,G,67.6680487365434,139.01976487545605,119.55289401378316,144.60294718319932
Starry Night Over the Rhone,"Arles: September, 1888",http://www.vggallery.com/painting/f_0474.jpg,Arles,1888,B,39.239871330763535,96.20156876740053,121.53356424051174,82.19622346838267
Still Life with a Basket of Apples,"Nuenen: September, 1885",http://www.vggallery.com/painting/f_0115.jpg,Nuenen,1885,R,61.692274962178516,59.04741504713139,125.59046244035844,57.96968634265895
Still Life with a Basket of Apples and Two Pumpkins,"Nuenen: September-October, 1885",http://www.vggallery.com/painting/f_0106.jpg,Nuenen,1885,B,39.20643635283367,69.75783579704205,132.75438748227896,90.00980042200905
Still Life with a Basket of Crocuses,"Paris: March-April, 1887",http://www.vggallery.com/painting/f_0334.jpg,Paris,1887,R,136.11660509740346,115.353126301149,152.31675835614496,131.43557164369895
"Still Life with a Basket of Potatoes, Surrounded by Autumn Leaves and Vegetables","Nuenen: September, 1885",http://www.vggallery.com/painting/f_0102.jpg,Nuenen,1885,R,53.35167492479451,89.136392838728,137.26240166761795,77.33341337684895
Still Life with Absinthe,"Paris: Spring, 1887",http://www.vggallery.com/painting/f_0339.jpg,Paris,1887,G,65.64352239464684,178.8631950258637,145.06308534044666,127.89248339757432
Still Life with an Earthen Bowl and Pears,"Nuenen: September, 1885",http://www.vggallery.com/painting/f_0105.jpg,Nuenen,1885,B,44.875062771850395,74.26558866475582,134.69623446155273,116.76718472117639
Still Life with an Earthen Bowl and Potatoes,Paris: c. 1886,http://www.vggallery.com/painting/f_0118.jpg,Paris,1886,R,95.91233692908574,88.47675160081835,144.72702393920875,126.87116457330879
Still Life with Apples,"Paris: Autumn-Winter, 1887/88",http://www.vggallery.com/painting/f_0254.jpg,Paris,1888,B,102.21945463445884,101.7470522823282,145.61579045972914,86.4229230645293
"Still Life with Apples, Pears, Lemons and Grapes","Paris: Autumn, 1887",http://www.vggallery.com/painting/f_0382.jpg,Paris,1887,R,63.99528328472193,138.98530033393922,139.53055121105803,131.91692216455925
Still Life with Basket and Six Oranges,"Arles: March, 1888",http://www.vggallery.com/painting/f_0395.jpg,Arles,1888,R,109.74881102126385,188.2924857741839,160.17865828092243,123.91964793478759
Still Life with Basket of Apples,"Paris: Autumn-Winter, 1887/88",http://www.vggallery.com/painting/f_0379.jpg,Paris,1888,B,134.67320667080423,203.46564495785702,171.40862012586172,128.45822189181052
Still Life with Basket of Apples (to Lucien Pissarro),"Paris: Autumn, 1887",http://www.vggallery.com/painting/f_0378.jpg,Paris,1887,G,77.93405815494825,216.39419296612797,152.00832275714245,133.47307043678543
Still Life with Bible,"Nuenen: October, 1885",http://www.vggallery.com/painting/f_0117.jpg,Nuenen,1885,G,100.9146101609658,71.3619651240778,142.711571093226,149.39960205041353
Still Life with Birds' Nests,"Nuenen: late September-early October, 1885",http://www.vggallery.com/painting/f_0109r.jpg,Nuenen,1885,R,71.67143101343102,26.0229768009768,130.63509157509156,82.74731903763424
Still Life with Birds' Nests,"Nuenen: late September-early October, 1885 and 1886-87",http://www.vggallery.com/painting/f_0111.jpg,Nuenen,1887,B,56.26595412971175,100.92930928954176,138.76353185051738,94.42750673352829
Still Life with Bloaters,"Paris: Summer, 1886",http://www.vggallery.com/painting/f_0283.jpg,Paris,1886,B,92.63694400141769,75.28499911394648,142.39849370902002,135.21668400467323
Still Life with Bloaters,"Paris: Summer, 1886",http://www.vggallery.com/painting/f_0203.jpg,Paris,1886,B,86.16057972470612,56.595808633912725,138.78586858233697,132.33843552341276
Still Life with Bloaters and Garlic,"Paris: Spring, 1887",http://www.vggallery.com/painting/f_0283b.jpg,Paris,1887,B,183.29107455828714,145.83648927099617,167.6695620766425,105.86026159425474
Still Life with Bottles and a Cowrie Shell,"Nuenen: November, 1884",http://www.vggallery.com/painting/f_0064.jpg,Nuenen,1884,B,16.944096150378172,84.50465865413516,127.85853956938831,102.95646378896072
Still Life with Bottles and Earthenware,"Nuenen: November-April, 1884-85",http://www.vggallery.com/painting/f_0061r.jpg,Nuenen,1885,B,78.19659639605165,86.8096690565429,141.24756416461258,95.07357073862596
Still Life with Brass Cauldron and Jug,"Nuenen: September, 1885",http://www.vggallery.com/painting/f_0051.jpg,Nuenen,1885,G,217.20739847469352,48.40001148491784,122.97939551049093,88.402425388193
Still Life with Cabbage and Clogs,"The Hague: late November-mid December, 1881",http://www.vggallery.com/painting/f_0001.jpg,The Hague,1881,B,88.98948072619899,108.53243827231694,146.73195075626504,119.06014229926645
Still Life with Clogs and Pots,"Nuenen: November, 1884",http://www.vggallery.com/painting/f_0054.jpg,Nuenen,1884,B,123.45100515463918,75.72984536082474,144.54747100515465,133.05669322361396
"Still Life with Coffee Mill, Pipe Case and Jug","Nuenen: November, 1884",http://www.vggallery.com/painting/f_0052.jpg,Nuenen,1884,G,117.46048855296308,76.62529576076241,142.55225380655057,126.55139803936648
Still Life with Copper Coffeepot and Two White Bowls,"Nuenen: April, 1885",http://www.vggallery.com/painting/f_0202.jpg,Nuenen,1885,R,113.26368648725312,43.45332647827063,121.67218912881609,90.18970970122311
Still Life with Decanter and Lemons on a Plate,"Paris: Spring, 1887",http://www.vggallery.com/painting/f_0340.jpg,Paris,1887,B,127.05911363636363,140.69141558441558,151.7125616883117,144.05341064247847
Still Life with Earthenware and Bottles,"Nuenen: September-mid-October, 1885",http://www.vggallery.com/painting/f_0053.jpg,Nuenen,1885,R,58.29113500903284,80.06386292834891,133.00859898433833,70.13582162337362
"Still Life with Earthenware, Bottle and Clogs","The Hague: Late November-mid-December, 1881",http://www.vggallery.com/painting/f_0063.jpg,The Hague,1881,R,153.1810531135531,53.15267704517704,138.8459706959707,148.01541617024134
Still Life with Five Bottles,"Nuenen: November, 1884",http://www.vggallery.com/painting/f_0056.jpg,Nuenen,1884,R,68.97505436678468,93.28281490058114,140.98245047612687,93.04741638291107
"Still Life with Four Stone Bottles, Flask and White Cup","Nuenen: November, 1884",http://www.vggallery.com/painting/f_0050.jpg,Nuenen,1884,R,109.68456820555228,87.38507657320972,144.56215709037707,126.11983775955508
Still Life with French Novels and a Rose,"Paris: Autumn, 1887",http://www.vggallery.com/painting/f_0359.jpg,Paris,1887,R,137.08696070622594,165.29927983539093,156.88917429974776,136.24305021953757
Still Life with Fruit and Chestnuts,"Paris: Autumn, 1886",http://www.vggallery.com/painting/b_0004.jpg,Paris,1886,G,147.47372107438017,102.29647107438016,149.5327665289256,118.76796287621491
Still Life with Ginger Jar and Apples,"Nuenen: September, 1885",http://www.vggallery.com/painting/f_0104.jpg,Nuenen,1885,B,151.8075269844302,77.60973827490687,144.44505683446366,107.98940983908578
Still Life with Ginger Jar and Onions,"Nuenen: September, 1885",http://www.vggallery.com/painting/f_0104a.jpg,Nuenen,1885,R,67.52151865711188,58.83350453689437,136.43543995238912,125.25889923920028
Still Life with Grapes,"Paris: Autumn, 1887",http://www.vggallery.com/painting/f_0603.jpg,Paris,1887,B,159.62900892857144,125.25478869047619,157.04964583333333,94.04681472546804
"Still Life with Grapes, Pears and Lemons","Paris: Autumn, 1887",http://www.vggallery.com/painting/f_0383.jpg,Paris,1887,R,167.36661569047254,173.58958250497017,171.7462792475914,130.45238957889416
Still Life with Lemons on a Plate,"Paris: March-April, 1887",http://www.vggallery.com/painting/f_0338.jpg,Paris,1887,B,119.64167789344764,165.68666258420086,161.44193508879363,125.1398990493527
Still Life with Meadow Flowers and Roses,Antwerp: 1886-87,http://www.vggallery.com/painting/f_0278.jpg,Antwerp,1887,R,71.41563127264465,88.94122176915405,134.1143271937687,120.29858188365284
"Still Life with Meat, Vegetables and Pottery","Paris: Summer, 1886",http://www.vggallery.com/painting/f_1670.jpg,Paris,1886,R,89.56895172509738,96.99537075681691,140.02490261547024,122.44355882640738
Still Life with Mussels and Shrimps,"Paris: Autumn, 1886",http://www.vggallery.com/painting/f_0256.jpg,Paris,1886,R,174.58829709689581,47.36294080683675,138.1229785094885,103.45977178507398
"Still Life with Oranges, Lemons and Blue Gloves","Arles: January, 1889",http://www.vggallery.com/painting/f_0502.jpg,Arles,1889,B,125.84027601746233,151.7558512885509,158.21922264469794,123.22822472871691
Still Life with Paintbrushes in a Pot,"Nuenen: November, 1884",http://www.vggallery.com/painting/f_0060.jpg,Nuenen,1884,B,108.90247920270158,88.53084932597534,142.3559701287648,100.89835158694572
"Still Life with Plaster Statuette, a Rose and Two Novels","Paris: December, 1887",http://www.vggallery.com/painting/f_0360.jpg,Paris,1887,B,98.31953344208809,141.11362153344209,142.0278009787928,138.92955654911205
"Still Life with Pots, Jar and Bottles","Nuenen: November, 1884",http://www.vggallery.com/painting/f_0178r.jpg,Nuenen,1884,R,73.98728393702521,80.19382729641455,141.05231751623913,69.2581259459846
Still Life with Pottery and Two Bottles,"Nuenen: November, 1884",http://www.vggallery.com/painting/f_0057.jpg,Nuenen,1884,G,94.7718388854436,78.55207516703135,143.48593348388582,105.98974062530527
"Still Life with Pottery, Beer Glass and Bottle","Nuenen: November, 1884",http://www.vggallery.com/painting/f_0058.jpg,Nuenen,1884,B,13.043975413884013,91.0767062506173,128.3357645932578,101.32091227810768
Still Life with Quince Pears,"Paris: Winter, 1887/88",http://www.vggallery.com/painting/f_0602.jpg,Paris,1888,G,123.88424784869392,121.83253185039999,149.05849794392768,105.42141960813028
Still Life with Red Cabbages and Garlic,"Paris: Autumn, 1887",http://www.vggallery.com/painting/f_0374.jpg,Paris,1887,B,76.33253679128991,180.41829475728423,146.80387505078815,130.84511388612674
Still Life with Scabiosa and Ranunculus,"Paris: Spring, 1886",http://www.vggallery.com/painting/f_0666.jpg,Paris,1886,R,184.45494450245582,82.7544340023978,151.1384886104343,105.53175593647686
Still Life with Three Birds' Nests,"Nuenen: September-October, 1885",http://www.vggallery.com/painting/f_0112.jpg,Nuenen,1885,R,82.78530134852247,73.34181332457037,140.11797745971472,114.98981899148065
Still Life with Three Birds' Nests,"Nuenen: October, 1885",http://www.vggallery.com/painting/f_0108.jpg,Nuenen,1885,R,83.16745827615392,70.85852103243407,140.84526225830572,122.30136289334988
Still Life with Three Birds' Nests,"Nuenen: October, 1885",http://www.vggallery.com/painting/f_0110.jpg,Nuenen,1885,G,83.45576745321684,85.68659202288146,138.73587348924815,60.24511320004092
Still Life with Three Books,"Paris: March-April, 1887",http://www.vggallery.com/painting/f_0335.jpg,Paris,1887,R,114.61687877141304,196.79463780135558,160.30430119827267,173.70492804088275
"Still Life with Two Herrings, a Cloth and a Glass","Paris: Summer, 1886",http://www.vggallery.com/painting/f_1671.jpg,Paris,1886,G,28.642208984301824,86.88277321943727,132.59910831366378,123.11100728414443
Still Life with Two Jars and Two Pumpkins,"Nuenen: September, 1885",http://www.vggallery.com/painting/f_0059.jpg,Nuenen,1885,R,37.43970221164451,58.99588944679863,131.64324534161491,105.21786207521622
Still Life with Two Sacks and a Bottle,"Nuenen: November, 1884",http://www.vggallery.com/painting/f_0055.jpg,Nuenen,1884,R,97.69983974358975,64.09339610042736,140.94108239850428,128.4979259730021
Still Life with Vegetables and Fruit,"Nuenen: September, 1885",http://www.vggallery.com/painting/f_0103.jpg,Nuenen,1885,B,198.8181939515273,61.657542390875726,139.19535596202263,97.48955054413389
Still Life with Yellow Straw Hat,"The Hague: Late November-mid-December, 1881",http://www.vggallery.com/painting/f_0062.jpg,The Hague,1881,R,157.4444679738562,87.37831111111112,146.73992156862744,163.0273303059566
Still Life: Bloaters on a Piece of Yellow Paper,"Arles: January, 1889",http://www.vggallery.com/painting/f_0510.jpg,Arles,1889,B,121.60946353668409,141.6840060588221,151.93036647288247,118.64646562618623
"Still Life: Blue Enamel Coffeepot, Earthenware and Fruit","Arles: May, 1888",http://www.vggallery.com/painting/f_0410.jpg,Arles,1888,B,132.4881770296576,150.09139661819154,157.2783948496762,152.59839224826322
"Still Life: Bottle, Lemons and Oranges","Arles: May, 1888",http://www.vggallery.com/painting/f_0384.jpg,Arles,1888,R,124.0003047407054,198.59347921138405,169.46767761083288,137.75089417180425
Still Life: Bowl with Daisies,"Arles: May, 1888",http://www.vggallery.com/painting/f_0591.jpg,Arles,1888,R,91.22292236932759,104.39273411168836,138.75028955551832,90.79449895409971
"Still Life: Drawing Board, Pipe, Onions and Sealing-Wax","Arles: January, 1889",http://www.vggallery.com/painting/f_0604.jpg,Arles,1889,R,123.49895035585497,173.66585474680537,161.35732154220887,150.40866832494683
Still Life: French Novels,"Arles: October, 1888",http://www.vggallery.com/painting/f_0358.jpg,Arles,1888,B,146.87599726125268,170.827092760181,167.65584663015002,104.02137988931314
Still Life: Glass with Carnations,"Auvers-sur-Oise: June, 1890",http://www.vggallery.com/painting/f_0598.jpg,Auvers-sur-Oise,1890,R,100.24969425638785,156.67112906748198,155.2169578510592,124.90978095594409
Still Life: Glass with Wild Flowers,"Auvers-sur-Oise: June, 1890",http://www.vggallery.com/painting/f_0589.jpg,Auvers-sur-Oise,1890,B,51.45839948783611,160.22703585147246,128.14977592829706,137.8074170872733
Still Life: Japanese Vase with Roses and Anemones,"Auvers-sur-Oise: June, 1890",http://www.vggallery.com/painting/f_0764.jpg,Auvers-sur-Oise,1890,R,121.90791941391942,161.0871501831502,154.65737728937728,142.21795871358987
Still Life: Majolica Jug with Wildflowers,"Arles: May, 1888",http://www.vggallery.com/painting/f_0600.jpg,Arles,1888,R,124.78421174294961,189.9820625931063,167.4052499101043,135.93607210490939
Still Life: Pink Roses,"Auvers-sur-Oise: June, 1890",http://www.vggallery.com/painting/f_0595.jpg,Auvers-sur-Oise,1890,B,106.29452103506756,145.23419224246402,154.4414409978664,115.53917888457701
Still Life: Pink Roses in a Vase,"Saint-Remy: May, 1890",http://www.vggallery.com/painting/f_0682.jpg,Saint-Remy,1890,R,91.86570235609902,173.30695794810617,155.00227259170893,124.2398862499845
Still Life: Potatoes in a Yellow Dish,"Arles: March, 1888",http://www.vggallery.com/painting/f_0386.jpg,Arles,1888,B,98.91410344734425,193.06812287242664,156.9403367644675,128.11753287898324
Still Life: Red Poppies and Daisies,"Auvers-sur-Oise: June, 1890",http://www.vggallery.com/painting/f_0280.jpg,Auvers-sur-Oise,1890,R,124.02766309456665,178.95581876292536,159.86891896973114,133.6384901861852
Still Life: Two Red Herrings,"Arles: January, 1889",http://www.vggallery.com/painting/f_0283a.jpg,Arles,1889,R,4.906501265063117,107.1392933377889,127.56590603752225,104.1265775932539
Still Life: Vase with Five Sunflowers,"Arles: August, 1888",http://www.vggallery.com/painting/f_0459.jpg,Arles,1888,B,194.76167128784292,134.31101643335361,140.48570140438673,130.4277083228621
Still Life: Vase with Flower and Thistles,"Auvers-sur-Oise: June, 1890",http://www.vggallery.com/painting/f_0599.jpg,Auvers-sur-Oise,1890,G,53.87578146707419,103.34100097249235,136.51342039455403,81.90479138869412
Still Life: Vase with Fifteen Sunflowers,"Arles: August, 1888",http://www.vggallery.com/painting/f_0454.jpg,Arles,1888,R,155.6200119236884,183.72977344992051,172.78808227344993,137.93014781363237
Still Life: Vase with Fifteen Sunflowers,"Arles: January, 1889",http://www.vggallery.com/painting/f_0458.jpg,Arles,1889,R,181.38567685589518,178.81008733624455,183.0837635452046,120.04313973452128
Still Life: Vase with Fifteen Sunflowers,"Arles: January, 1889",http://www.vggallery.com/painting/f_0457.jpg,Arles,1889,R,149.52415314090777,212.79732683030835,177.0477821308956,134.73427931896728
Still Life: Vase with Irises,"Saint-Remy: May, 1890",http://www.vggallery.com/painting/f_0680.jpg,Saint-Remy,1890,G,75.63399526157863,176.14054966913804,144.003871038928,144.56575649855301
